word,phonetic,translation,part_of_speech
hover,,v. （鸟等）翱翔，盘旋；逗留在近旁，徘徊；彷徨，犹豫,v
imprecise,,a. 不精确的，不严密的,a
inactive,,a. 不活动的；懒散的,a
initiate,,vt. 开始，创造，发起；接纳（成员），让……加入  /ɪˈnɪʃɪət/ n. （新）加入组织者,v
longitude,,n. 经度，经线,n
procrastinate,,v. 耽搁，拖延,v
rarity,,n. 稀有；稀有的事物,n
seclude,,vt. 使隔离，使孤立,v
ongoing,,a. 进行中的  n. 前进，发展,a
almond,,n. 杏树；杏仁,n
feed,,v. 喂养，为……提供食物；吃，以……为食  n. 饲料,v
scenery,,n. 舞台布景；风景，景色,n
stagnate,,v. （使）停滞；不发展,v
ozone,,n. 臭氧,n
tap,,v. 轻拍；利用，开发,v
owe,,vt. 欠；把……归功于,v
ministry,,n. （政府的）部,n
laser,,n. 激光,n
individual,,a. 个别的，单独的；独特的  n. 个人，个体,a
association,,n. 协会,n
tempt,,vt. 引诱；吸引,v
beneath,,prep./ad. 在下方,
naturally,,ad. 当然，自然；天生地,ad
microscope,,n. 显微镜,n
estate,,n. 个人财产，（尤指）遗产；土地，地产，（尤指）庄园,n
discourage,,vt. 使泄气，使灰心；阻止，劝阻,v
briefcase,,n. 公文包,n
candidate,,n. 候选人，候补者；申请求职者；报考者,n
melt,,v. （使）融化；（使）消散,v
shrug,,n./v. 耸肩,n
frightened,,a. 受惊的；受恐吓的,a
relax,,v. （使）放松,v
aerospace,,n. 宇宙空间；航空航天技术,n
suppose,,v. 假想，假定，猜想，推测；[用于祈使句] 假定，让；[常用于被动语态] 期望做（某事），认为应该做（某事）,v
tenable,,a. 站得住脚的；可防守的,a
sustain,,v. 支撑，撑住，承受住；维持，保持；经受，遭受，忍耐,v
straw,,n. 稻草；吸管,n
border,,n. 边缘；边界  v. 与……接壤；接近，毗邻,n
dispenser,,n. 药剂师，配药师；分配者，施予者；自动售货机,n
receiver,,n. （电话）听筒；接收器,n
monopoly,,n. 垄断，专卖；垄断商品，专卖商品,n
bureaucracy,,n. 官僚主义；官僚机构,n
construction,,n. 建造；建筑物；构造,n
endorse,,vt. 支持，赞同,v
embryo,,n. 胚，胚胎；事物的萌芽期,n
silicon,,n. 硅,n
intelligence,,n. 智力，理解力；情报,n
mature,,a. 成熟的；深思熟虑的  v. （使）成熟,a
discard,,vt. 丢弃，遗弃,v
membership,,n. 会员身份；全体会员,n
roast,,a. 烤过的  n. 烤肉  v. 烤，炙,a
computerize,,vt. 使计算机化；用计算机做；用计算机储存（信息）,v
popularize,,vt. 宣扬，宣传，推广；使普及，使通俗化,v
devalue,,v. 使（货币）贬值；贬低,v
ferry,,n. 渡船；摆渡  v. 渡运,n
iron,,n. 铁；烙铁，熨斗  v. （用熨斗）熨，烫平,n
bully,,n. 恃强凌弱者  vt. 恐吓；胁迫，欺负,n
storyline,,n. 故事情节,n
orbit,,n. 轨道；影响范围，势力范围  v. 沿轨道运行；围绕……运动,n
combat,,n. 战斗，搏斗  vt. 战斗，与……搏斗；防止,n
slothful,,a. 怠惰的，懒惰的；迟钝的,a
catastrophic,,a. 悲惨的；灾难性的,a
abide,,v. 停留，逗留；容忍，忍受,v
allure,,n./v. 诱惑，吸引,n
oxygen,,n. 氧，氧气,n
pervasive,,a. 遍布的，弥漫的,a
encroach,,vi. 侵入，侵占，侵犯；侵蚀，蚕食（土地）,v
fantastic,,a. 极好的；荒诞的，奇异的；不切实际的,a
abhorrent,,a. 可恶的，可恨的,a
inflict,,vt. 把……强加给，使遭受，使承受,v
tilt,,v. （使）倾斜，倾侧；（使）倾向于，偏向  n. 倾斜，倾侧,v
mosquito,,n. 蚊子,n
offensive,,a. 冒犯的；使人不快的；无礼的；攻击性的，进攻性的  n. 进攻，攻击；攻势,a
extravagant,,a. 奢侈的，铺张的；（言行等）无节制的，过分的，放肆的,a
begrimed,,a. 污秽的,a
ruthless,,a. 无情的，冷酷的，残忍的,a
jargon,,n. 行话，行业术语；黑话,n
diverse,,a. 不同的，多样的,a
extinguish,,vt. 熄灭，扑灭；消灭，使破灭,v
estrange,,vt. 使疏远，使分离,v
neoclassical,,a. 新古典主义的,a
biased,,a. 有偏见的；片面的,a
grimy,,a. 积满污垢的，肮脏的,a
enhancer,,n. 增强剂；放大器,n
ulterior,,a. 较远的；不可告人的，隐秘的，秘密的,a
corrupt,,v. 腐化，腐蚀；使堕落；破坏，损坏；（计算机文件等）出错  a. 堕落的，腐化的；腐败的，贪污的,v
stringent,,a. （法律、规则等）严格的，苛刻的；（财政状况）紧缩的，短缺的，银根紧的；迫切的,a
novice,,n. 生手，新手；初学者；新信徒，初学修士（或修女）,n
hinder,,vt. 阻碍，妨碍,v
impoverished,,a. 穷困的，赤贫的；贫乏的，贫瘠的；枯竭的,a
shallow,,a. 浅的；肤浅的，浅薄的,a
inundate,,vt. 淹没，泛滥的；使不胜负荷，使应接不暇,v
erode,,v. 侵蚀，腐蚀；削弱，损害,v
doom,,vt. 注定……失败（或遭殃、死亡等），使……在劫难逃  n. 毁灭；厄运，劫数,v
alienate,,vt. 使疏远，使不友好；转让，让渡（财产等）,v
brazen,,a. 黄铜制的，黄铜色的；厚颜无耻的,a
tortoise,,n. 龟，陆龟；行动迟缓的人,n
commiserate,,vi. 同情，怜悯,v
outlaw,,n. 亡命之徒，逃犯，被剥夺法律权益者  vt. 宣布……为非法，使……成为非法,n
pavement,,n. 人行道；地面，路面,n
antiquated,,a. 陈旧的，过时的；废弃的,a
coral,,n. 珊瑚；珊瑚虫  a. 珊瑚色的，红色的,n
incinerate,,vt. 焚化，焚毁，把……烧成灰烬,v
renewable,,a. 可更新的，可再生的，可恢复的；可延长有效期的，可续期的,a
shin,,n. 胫，胫部，胫骨  v. （手脚并用沿某物）爬,n
enslave,,vt. 奴役，征服，使受控制,v
timid,,a. 胆小的；羞怯的,a
vile,,a. 糟糕透顶的，可恶的；恶劣的，卑鄙的,a
diesel,,n. 柴油；柴油机；柴油车,n
guzzle,,v. 狂饮，暴饮；大量消耗,v
torment,,n. 痛苦，折磨；令人痛苦的东西  /tɔːˈment/ vt. 折磨，使痛苦，烦扰；纠缠；戏弄，捉弄,n
revive,,v. （使）苏醒，复活；重新使用,v
inhumane,,a. 不近人情的，残忍的，不人道的,a
imperil,,vt. 使陷于危险，危及,v
diverge,,vi. （道路，线条等）分开，岔开；（意见、观点等）分歧，相异；偏离，违背,v
irrational,,a. 不合理的，不合逻辑的，荒谬的  n. 无理数,a
verbal,,a. 口头的；言辞的，文字的，词语的；动词的,a
saline,,a. 含盐的，咸的  n. [医] 盐水,a
disable,,vt. 使丧失能力，使伤残；使不能正常运转，使无效,v
seduce,,vt. 勾引，引诱；诱使，唆使,v
relocate,,v. 重新安置，（使）搬迁，迁移,v
angle,,n. 角；角度；观点，立场  v. 移向；使成角度移动；从（某角度）报道,n
legitimate,,a. 合法的，法定的；正当的，合情合理的   {lɪˈdʒɪtɪmeɪt} vt. 使合法,a
sedentary,,a. （工作、活动等）需要久坐的；（人）惯于久坐不动的；（人或动物）定居的，不迁徙的；沉积的,a
water-borne,,a. 水运的，水传播的，饮水传染的,a
kindergarten,,n. 幼儿园,n
molten,,a. 熔化的,a
processor,,n. 加工机；加工工人；处理器,n
saturate,,vt. 使湿透，浸透；使充满，使饱和,v
trivialize,,vt. 使显得不重要，轻视，淡化,v
assault,,n. （武力或口头上的）攻击，袭击；侵犯人身罪；冲击；抨击  vt. 攻击，袭击；使难受,n
obscene,,a. 淫秽的，猥亵的，下流的；可憎的，可恶的；（数量）大得惊人的，骇人听闻的,a
authentic,,a. 真品的，真迹的；真正的，真实的，逼真的,a
righteous,,a. 正义的，正直的；公正的；正当的,a
purify,,vt. 使洁净，使纯洁，净化；提纯，精炼,v
gregarious,,a. 群居的；合群的；爱交际的,a
heartless,,a. 无情的，狠心的；无生气的，没精打采的,a
instil,,vt. 滴注；逐渐灌输；逐步培养（感受、思想等）,v
infringe,,v. 侵犯，侵害；违背，触犯（法规）；干涉，干扰,v
comic,,a. 可笑的，滑稽的；喜剧的  n. 喜剧演员,a
transplant,,vt. 移栽，移种（植物等）；移植（器官等）；使迁移，使移居  /ˈtrænsplɑːnt/ n. （器官等的）移植,v
algebra,,n. 代数,n
spur,,n. 刺激（物）；激励；靴刺，马刺  vt. 刺激，激励，鞭策；（用马刺）策马加速,n
barbaric,,a. 野蛮的，粗鲁的；残暴的，残忍的；原始部落的,a
delinquent,,a. 失职的；违法的；拖欠的  n. 违法者，罪犯（尤指少年犯）,a
retaliate,,vi. 报复，反击；复仇,v
perpetrate,,vt. 做（坏事），犯（罪）,v
prosper,,vi. 繁荣，兴旺；成功,v
gorilla,,n. 大猩猩,n
sluttish,,a. 懒惰的，邋遢的；放荡的,a
anchor,,n. 锚；给人安全感的人（或物）；精神支柱；顶梁柱  v. 抛锚；使固定，系牢；使基于；主持（电视节目等）,n
despoil,,vt. 抢夺，掠夺；蹂躏，破坏,v
discourteous,,a. 无礼的，粗鲁的,a
gene,,n. 基因,n
lax,,a. 懒散的；松弛的，不严格的，马虎的,a
boost,,vt. 使增长，使兴旺；鼓励，促进；为……作宣传，宣扬  n. 增加，提高；帮助，激励,v
smear,,v. 胡乱涂抹；弄脏，弄污；诽谤，诋毁；变得模糊不清，把（图画等）弄得模糊不清  n. 污迹，污渍；（显微镜的）涂片；诽谤，诋毁,v
lenient,,a. （执法时）宽大的，宽容的；厚道的，仁慈的,a
synthetic,,a. 人造的；合成的，综合的  n. 合成物；合成纤维（织物）,a
enact,,v. 通过（法律）；扮演（角色）,v
resent,,v. 愤恨；对……表示愤恨，感到气愤,v
affluent,,a. 丰富的，富裕的,a
trunk,,n. 树干，躯干；大箱子；象鼻,n
coexist,,vi. 共存,v
aviation,,n. 航空，飞行；航空制造业,n
rampant,,a. （犯罪、疾病等）猖獗的，肆虐的，泛滥的；（植物）蔓生的，疯长的,a
prolonged,,a. 持久的，长期的,a
crushing,,a. 惨重的，毁灭性的；压倒的，决定性的,a
futile,,a. 无效的，无用的，无意义的；（人）没出息的；琐细的,a
edify,,v. 陶冶，教化；启发，启迪,v
vulgar,,a. 庸俗的，粗俗的，下流的，缺乏教养的；大众的，通俗的,a
core,,n. 果心，果核；（物体的）中心部分；核心、要点，精髓  vt. 去掉核,n
inborn,,a. 天生的，先天的，天赋的,a
habitable,,a. 适于居住的，可居住的,a
ecological,,a. 生态学的，生态的,a
stipulate,,v. 规定，明确要求；（作为条件）讲定，约定,v
legitimize,,vt. 使合法；赋予合法权利,v
crystallize,,v. （使）结晶；（使）变明确,v
solar-powered,,a. 由太阳能驱动的,a
cosy,,a. 舒适的，安逸的,a
roller,,n. 滚筒；滚轴,n
unsanitary,,a. 不卫生的（= insanitary）,a
condone,,v. 宽恕，赦免；纵容，容忍,v
bereave,,vt. 使丧失，剥夺,v
faulty,,a. 有错误的，有缺点的；不完美的,a
enigma,,n. 迷，迷一样的人或事,n
gill,,n. 鳃,n
spare,,a. 闲置的；备用的，外加的；空闲的  v. 省出，抽出（时间等）；饶恕，赦免；免去；不吝惜（时间、金钱等）  n. 备用品；[pl.] 配件,a
nursery,,a. 幼儿教育的  n. 托儿所；苗圃,a
semantic,,a. 语义的,a
barren,,a. （土地等）贫瘠的，荒芜的；不结果实的，不育的；无益的，无效果的,a
conductive,,a. 能传导电（或热）的，导电（或热）的,a
eccentric,,a. 古怪的，反常的  n. 古怪的人,a
inferior,,a. 较差的，次的，低劣的；级别低的，较低的  n. 下级；下属，晚辈,a
slacken,,v. （使）松弛，放松；放慢；萧条,v
mentor,,n. 导师；顾问，指导者,n
pad,,n. 软垫；便笺本  v. （用软材料）堵塞；蹑手蹑脚地走,n
unblemished,,a. 无瑕疵的，完好的,a
lounge,,vi. 懒洋洋地站（或坐、躺）  n. 等候室；休息室,v
axle,,n. 车轴，轮轴,n
dietary,,a. 饮食的,a
hamper,,vt. 妨碍，阻挠  n. 有盖的大篮子；盒装食物,v
disparage,,vt. 贬抑，贬低；轻蔑，轻视,v
corporal,,a. 肉体的，身体的  n. （陆军或空军）下士,a
libel,,n. （文字）诽谤，中伤；诽谤性文字  vt. 诽谤，中伤，诬蔑,n
criterion,,n. 标准，准则,n
eco-friendly,,a. 环保的,a
predator,,n. 捕食性动物；食肉动物；奴役他人者（尤指在财务或性关系上面）；剥削者，掠夺者,n
telegraph,,n. 电报机；电报  v. 打电报，发电报；（无意中）泄露，流露,n
episodic,,a. 偶然发生的，不定期的；由许多片段组成的，松散的,a
trespass,,vi. 侵犯（某人的财产）；擅闯（某人的领地）；利用（某物）；冒犯，触犯,v
millennium,,n. 一千年，千禧年；（未来的）太平盛世,n
susceptible,,a. 易受影响的，易受伤害的；易受感染的；（人）敏感的，易动感情的；能经受……的，容许……的,a
antiseptic,,a. 防腐的，抗菌的  n. 防腐剂，抗菌剂,a
indolent,,a. 懒惰的，倦怠的；不活跃的，无行动的,a
thrifty,,a. 节俭的，节约的,a
nutritious,,a. 有营养的，营养丰富的,a
dupe,,n. 上当者，受骗者  vt. 欺骗，愚弄,n
overfill,,v. 装得太多，装到满溢,v
inviolable,,a. 不可侵犯的，不容亵渎的，不容破坏的,a
penalize,,vt. 惩罚，处罚；判罚；使处于不利地位,v
slander,,n. 诋毁，中伤，诽谤（罪）  vt. 诋毁，诽谤,n
restore,,vt. 恢复，使复位；修复，整修，重建；归还，交还,v
virtuous,,ad. 有道德的，品性好的，品德高的；自命清高的；贞洁的,ad
superstitious,,a. 迷信的；根据迷信的，由迷信引起的；受迷信思想支配的,a
bead,,n. 珠子；（水、血、汗的）小滴,n
malt,,n. 麦芽；麦芽酒  v. 把……制成麦芽；（谷物）变成麦芽,n
augment,,vt. 增加，提高，扩大,v
agile,,a. 敏捷的，灵活的，机敏的,a
tribal,,a. 部落的，部族的；集团意识强的,a
precede,,v. 领先，先于,v
alleviate,,vt. 减轻，缓解，缓和,v
antibiotic,,n. 抗生素，抗菌素  a. 抗菌的,n
overexploit,,vt. 过度开采,v
grill,,vt. 烧烤；拷问，盘问  n. 烤架,v
inculcate,,vt. 谆谆教诲，反复灌输,v
brutal,,a. 野兽般的，残忍的；无情的，冷酷的,a
avenge,,vt. 报仇，复仇，向（某人）报仇,v
invasive,,a. 侵略的，入侵的；（疾病等）侵袭的，扩散的；切入的，开刀的,a
upgrade,,n. 向上的斜坡；增加，改善   vt. 使（机器等）升级，提高，改进；提拔，提升；改善,n
commute,,v. （乘公共汽车等）上下班往返，经常往返；交换，抵偿；减刑  n. 上下班路程,v
legislative,,a. 立法的，有立法权的；根据法规执行的；立法机关的  n. 立法机关,a
differentiate,,v. 区分，区别；差别对待，区别对待,v
pour,,v. 灌，倒；倾泻，涌流；喷发；不断涌现,v
hook,,n. 钩，吊钩，钩状物  v. （使）钩住，挂住；钓（鱼）,n
tighten,,v. （使）变紧；使更加严格，加强,v
humane,,a. 善良的，人道的，仁慈的，慈悲的；（指学科）促进文明或教化的，人文的,a
infiltrate,,v. （使）悄悄进入，潜入；渗入，渗透,v
violate,,vt. 违反，违犯，违背；亵渎，侵犯，干扰,v
glacier,,n. 冰川，冰河,n
hereditary,,a. （尤指疾病）遗传的，遗传性的；可继承的，世袭的,a
discharge,,n. 排出（物）；获准离开，免职；履行，执行；（债务的）清偿  /dɪsˈtʃɑːdʒ/ v. 解雇；释放；排出，放出；放（电）；完成，履行,n
refrain,,v. 抑制，克制  n. 反复句，（诗歌的）叠句；副歌；经常重复的评价,v
supportive,,a. 支持的，支援的；赞助的；鼓励的；同情的,a
accustom,,vt. 使习惯于,v
inalienable,,a. 不可剥夺的，不可分割的,a
savour,,vt. 品尝，品味；欣赏；体会，体味  n. 味道，风味；情趣，吸引力,v
insidious,,a. 潜伏的，隐伏的,a
pump,,v. 用泵抽（水）；涌出，奔流  n. 泵，抽水机,v
astronomy,,n. 天文学,n
hazardous,,a. 危险的，冒险的；有害的,a
segregate,,vt. 隔离，（使）分开,v
tillable,,a. 适宜耕种的，可耕种的,a
overgraze,,v. 过度放牧,v
embody,,vt. （作品等）表达，体现；具体表现，使具体化；包括，包含,v
reciprocate,,v. 回报，回应；报答,v
moribund,,a. 垂死的，即将灭亡的；即将结束的,a
isolated,,a. 隔离的，分离的；与世隔绝的，偏僻的；孤立的，孤独的；个别的,a
modish,,a. 流行的，时髦的,a
