word,phonetic,translation,part_of_speech
off,,距；离；到；离开；出发；起跑；不发生；取消；断开；不供,adv
joke,,笑话；玩笑,n
knee,,膝；膝盖,n
hide,,把…藏起来；隐藏 n. 〔可观察鸟兽行动的〕隐匿处；埋伏处,v
century,,世纪；百年,n
instruction,,命令；指示；教学；教导,n
discovery,,发现；发觉；被发现的事物,n
candle,,蜡烛,n
report,,报告；汇报；报道；告发；报到；隶属；对负责,v
complete,,十足的；彻底的；完成的 v.  完成；结束,adj
fun,,有趣的；令人愉快的 n.  有趣的事；乐趣；娱乐,adj
theirs,,他们的,pron
sign,,签；签署 n. 标志；符号；招牌；征兆；迹象,v
several,,几个；若干,adj
cotton,,棉；棉花；棉线；棉纱,n
office,,办公室；办事处；营业所；处；所；局；公职；官职；职责；帮忙；服务,n
while,,当…的时候；和…同时；而；然而；虽然；尽管 n.  一会儿；时间,conj
northern,,北方的；北部的,adj
second,,次等的；二等的 num. 第二 n.  秒；瞬间,adj
that,,那；那个〔指已经提到或已经知道的人、事物、想法等〕 conjunction. 〔用于动词、名词或形容词后引导一个从句；表示某人所说或所想；或陈述一个事实或理由〕 adv. 那么〔大、多等〕〔尤指通过手势比画来表示大小、数量等〕,determiner
high,,高的；高度的；高级的；重要的；高兴的；愉快的；正盛,adj
edge,,边；边缘；刀口；刃；优势；优越地位,n
son,,儿子；孩子,n
skirt,,裙子；边缘；外围,n
than,,比 prep.  与…比较,conj
me,,我,pron
level,,平的；水平的；同高度的；同程度 n. 水平面；水平线；高度；水平；等级,adj
author,,作家；作者；创始人；发起者,n
europe,,欧洲,n
meter,,米；公尺,n
infinitive,,原形；不定式,n
establish,,建立；设立；确定；证实,v
coat,,涂 n. 上衣；外套；表皮；皮毛；覆盖物；层,v
license,,许可；执照 vt.  准许,n
dish,,碟；盘；菜肴；一盘菜,n
dream,,梦 v. 梦想；希望,n
wednesday,,星期三,n
essay,,短文；文章；随笔；散文,n
prediction,,预言；预料；预报,n
coal,,煤；煤块,n
survey,,调查；检视；测量；勘测；全面审视；概括论述；俯瞰；眺望；调查；检视；测量；勘测；全面审视；概括论述；俯瞰；眺望,v
tense,,紧张的；拉紧的；绷紧的 v. 拉紧；绷紧 n.  时态,adj
birthday,,生日,n
heat,,加热；变热 n. 热；炎热；体温；热度；激动；激烈,v
behind,,在…的背后；在…的后面；落后于；支持；赞,prep
tenth,,第十 n.  十分之一,num
candy,,糖果,n
student,,学生；学者；大学生；研究生,n
careful,,小心的；仔细的,adj
recipe,,烹饪法；食谱；方法；秘诀；诀窍,n
seal,,封；密封 n. 封铅；封条；印；图章；海豹,v
box,,把…装箱；(用拳或手 n. 箱；盒；包厢,v
bow,,n&v.  鞠躬；低头；鞠躬；低头,
boy,,男孩,n
head,,头；头部；顶部；前端；领导；首脑；头数；头脑；智力,n
month,,月；一个月的时间,n
total,,总的；全部的；完全的；彻底的 v.  合计；总计 n. 总数；总计,adj
oil,,给…加润滑油；使涂满油 n. 油；润滑油；石油；燃料油；油画；油画颜料,v
upstairs,,在楼上；往楼上 adj. 楼上的 n.  楼上,adv
of,,…的；由…制成的；含有…的；装有…的,prep
fight,,打（仗）；与（…）作战；战斗 n. 打斗；打架,v
hear,,[heard-heard] 听见；听到；得知；审讯；听证；收到…的信,v
on,,在…上；向；朝；针对；靠近…；在…旁；关于；论及；凭；靠；根据；处,prep
zebra,,斑马,n
pretty,,相当；很；颇 adj.  漂亮的；俊俏的,adv
or,,或；或者；还是；即；或者说；否则；要不然,conj
chance,,碰巧；偶然发生；偶然看见 n. 可能性；机会；机遇；偶然的事,v
social,,社会的；交际的；社交的,adj
wheel,,转动；旋转 n. 轮；车轮,v
homeless,,无家的；无家可归的,adj
cross,,穿过；越过；交叉；相交；杂交 n.  十字架；十字形记号,v
control,,控制；支配；控制；支配；管理；调节；抑制；自制；控制器；调节器,"v,n"
cousin,,堂兄弟；堂姐妹,n
clerk,,〈美〉店员；办事员；职员,n
earth,,地球；陆地；地面；土；泥,n
paris,,巴黎,n
elbow,,用肘推；用肘挤 n. 肘部,v
salad,,沙拉；凉拌菜,n
rocket,,迅速上升；猛涨 n. 火箭,v
somewhere,,在某处；到某处；大约；大概,adv
scene,,一场；一个镜头；一节；(戏剧、 事件,n
injure,,伤害；损害；损伤,v
saturday,,星期六,n
freeze,,（使）结冰；（使）冻结 n. 〔价格、工资等的〕冻结,v
province,,省；领域；范围,n
clever,,聪明的；机灵的；灵巧的；精巧的,adj
friend,,朋友；友人,n
bookcase,,书柜；书架,n
january,,一月,n
recent,,新近的；近来的,adj
they,,他们,pron
noise,,声音；响声；噪音,n
pleasure,,高兴；愉快；满足；乐事；快事,n
old,,老的；年老的；古老的；陈旧的；过时的；…岁的；…久的；以前的；过去,adj
them,,他们,pron
then,,当时；在那时；那么；因而；然后；于是,adv
ancient,,古代的；古老的；年老的；看上去很老的,adj
accept,,接受；承认；相信,vt
zigzag,,“之”字形的 v.  弯弯曲曲行进 n. “之”字形；蜿蜒曲折,adj
seat,,使坐下；供给…座位；座位；座部；所在地；场所；席位；职位,"v,n"
horse,,马,n
twelve,,十二；十二个,num
london,,伦敦,n
underwater,,在水下；在水中 adj. 水下的；水下使用的；水下行动的,adv
singular,,单数的；单一的,adj
autumn,,秋；秋季,n
bridge,,架桥于；把…连接起来 n. 桥；桥梁；桥牌,v
conference,,会议；讨论；商谈,n
activity,,活动；行动；活跃；活力,n
dormitory,,宿舍,n
recite,,背诵；朗诵；列举；逐一讲述,v
seek,,[sought-sought] 寻找；追求；征求；请求；试图；设法；探索,v
sun,,太阳；日,n
eighteenth,,第十八,num
seem,,好像；似乎,v
secretary,,秘书；书记；部长；大臣,n
heel,,脚后跟；踵；后跟,n
disturb,,弄乱；打乱；打扰；使烦恼,v
so,,如此；那么；非常；很；这样；那样,adv
pierce,,刺穿；刺破；穿透；穿孔；打眼,v
key,,钥匙；关键；要害；键；调；答案；题解；图例,n
teenager,,十几岁的青少年,n
calendar,,日历；月历；日程表,n
silk,,丝；丝绸,n
dumpling,,饺子,n
silent,,寂静的；沉默的；无声的；不发出声音的,adj
storm,,猛攻；直捣；怒气冲冲地走 n. 暴风雨；暴风雪；激动；爆发,v
one,,一人；一个；一个人；任何人 num. 一；一个,pron
garage,,车库；汽车修理行,n
slipper,,用拖鞋打 n. 拖鞋；轻便舞鞋,v
store,,贮藏；储备；存储 n. 商店；店铺；贮存；储备；储备品；仓库,v
flower,,开花；发育；成熟；繁荣 n. 花；花卉,v
single,,单一的；单个的；未婚的；独身的；(床或,adj
hill,,小山；山冈；斜坡,n
pull,,拉；拖；拔；移动 n.  拉；拖；拉力；牵引力；引力,v
subway,,地铁；地道；地下过道,n
to,,向；往；对着；对；给；于；趋于；倾向；直到…为止；在…之前；比；对,prep
fourth,,第四 n.  四分之一,num
story,,故事；传说；小说；情况；事情；报道；层,n
but,,只；仅仅 conj. 但是；可是；然而；而 prep. 除…以外,adv
country,,国家；国土；国民；全国人民；农村；乡村,n
symbol,,符号；标志；象征,n
bus,,公共汽车,n
separate,,使分离；使分开；划分；区分；区别；分离；分开；分居；使分离；使分开；划分；区分；区别；分离；分开；分居,v
dislike,,n&v.  不喜欢；讨厌,
buy,,[bought-bought] 买；买得；向…行贿；收买,v
express,,用快递方式；表示；表达 adj. 特快的；直达的；明确的；明白表示的,"adv,v"
ruler,,统治者；支配者；尺,n
zero,,零 n.  零点；零度,num
amazing,,令人惊异的,adj
postcard,,明信片,n
up,,向上；向较高处；往北；成直立姿势；起来；彻底地；完全地 n.  上升；繁荣,adv
fifteenth,,第十五 n.  十五分之一,num
unusual,,不平常的；少有的；独特的；与众不同的,adj
us,,我们,pron
usual,,通常的；惯常的,adj
sink,,下沉；沉没 n. 洗脸盆；洗涤槽；洗碗池,v
degree,,度；度数；程度；学位；地位；身份,n
this,,这；这个,pron
necessary,,必要的；必需的；必然的；势必的；不可避免的 n.  必需品,adj
thin,,薄；细；稀疏 adj. 薄的；细的；瘦的；稀薄的；淡薄的 v.  变薄,adv
ocean,,洋；海洋；许多；大量,n
especially,,特别；尤其；格外,adv
once,,一次；一回；曾经；一度 conj.  一旦…就…,adv
solve,,解决；处理；解答,v
desk,,书桌；办公桌,n
know,,[knew-known] 知道；了解；认识；熟悉；通晓；会；认出；分辨,v
sing,,[sang-sung] 唱；演唱；鸡鸣,v
internet,,互联网；因特网,n
support,,支撑；扶持；拥护；供养；赡养；维持,v
coin,,创造 n. 硬币；钱币,v
drop,,掉下；落下 n. 〔液体的〕滴,v
idea,,想法；主意；思想；概念,n
kid,,小孩；儿童 v. (拿…)开玩笑,n
yang,,阳,n
cold,,冷的；寒冷的；冷淡的；冷酷的 n.  冷；寒冷,adj
life,,生命；性命；一生；寿命；生活；生存；人生；生物；生气；活力,n
we,,我们,pron
cola,,可乐饮料,n
honey,,蜜；蜂蜜；甜蜜；宝贝儿；亲爱的,n
normal,,正常的；平常的；正规的；规范的,adj
wide,,全部地；充分地 adj. 宽阔的；广泛的；远离目标的；偏离的,adv
teach,,[taught-taught] 教；讲授；教导；教训,v
argue,,争论；争吵；争辩；提出理由证明；主张；说服；劝说,v
stone,,石；石头；宝石；果核,n
succeed,,成功；接着发生；接在…后面；接替；继承,v
specially,,特意地；专门地；格外地；特别地；特殊地,adv
accessory,,附件；零件；配件；装饰品,n
gentleman,,有教养的人；彬彬有礼的人；先生；男士,n
shampoo,,洗发剂；洗涤剂 vt.  用洗发剂洗头,n
yogurt,,酸奶；酵母乳,n
reach,,抵达；达到；延伸到；伸出；够到；与…取得联系；达成,v
competition,,竞争；比赛,n
none,,一点也不；毫不；毫无 pron. 没有一人；没有一点儿,adv
type,,打 n. 类型；种类；铅字,v
beyond,,在…的那边；远于；迟于；超出；非…所及,prep
pupil,,学生；瞳孔,n
problem,,问题；疑难问题；思考题；讨论题,n
road,,路；道路；途径,n
review,,n&v.  审查；复查；复习；温习；回顾；评论；检阅,
sight,,视力；视觉；看见；瞥见；视域；眼界；情景；景象；奇观,n
weather,,天气；气候；气象,n
asleep,,睡着的；睡熟的,adj
between,,在…之间；介乎…之间,prep
method,,方法；办法；秩序；条理,n
wife,,妻子,n
come,,[came-come] 来；来到；达到；至；产生；来；变成；实现；开始,v
push,,推；按；推动；推进；催逼；逼迫,v
nature,,大自然；自然界；本性；性格；性情；性质；类型,n
seventeen,,十七；十七个,num
lift,,提；抬起 n.  电梯；抬；上升；搭便车,v
force,,军事行动；武力 v. 强制；逼迫；迫使,n
scared,,惊恐的；恐惧的,adj
flag,,旗；旗帜；标记,n
south,,向南方 adj.  南方的；南部的；来自南方的 n. 南；南部,adv
musician,,音乐家；乐师,n
night,,夜；夜晚,n
north,,向北方 adj. 北方的；北部的；来自北方的 n. 北；北部,adv
wear,,穿着；戴着；留；面露；面带；呈现；磨损；用旧,v
our,,我们的,pron
weak,,虚弱的；无力的；弱的；差的；微,adj
out,,出；向外；在外；不在；出,adv
overseas,,在海外；在国外 adj.  海外的；国外的,adv
rock,,摇；摇动 n. 岩石；石块；摇滚乐,v
impress,,给…深刻印象；使铭记,v
noon,,正午；中午,n
feature,,特征；特色,n
flat,,平的；平坦的；固定的；统一的；单调的；沉闷的；扁平的,adj
get,,[got-gotten/got] 获得；弄到；收到；变得；拿来；理解；听到；到达,v
dark,,暗的；黑暗的；深色的；黑色的 n.  黑暗；暗处；暗色；阴影,adj
course,,过程；经过；路线；航线；方针；课程,n
copy,,抄写；复印；抄袭；模仿；仿效 n. 复印件；副本；本；份,v
place,,地方；地点；场所；住所；寓所；地位；资格；名次；等级,n
regular,,规则的；有规律的；定期的；整齐的；匀称的；正规的；正式的；常规的,adj
dare,,敢；敢做,v
cook,,烹调；煮；烧 n.  厨师；炊事员,v
sell,,[sold-sold] 卖；出售；推销,v
cool,,凉的；凉快的；冷静的；从容的；冷淡的 v.  变凉；冷却；失去热,adj
tired,,疲劳的；累的；厌倦的；厌烦的,adj
suggest,,建议；提出；使想起；暗示,v
leaf,,叶；叶子；张；页；薄金属片,n
brain,,脑；脑髓；脑袋；智慧,n
lead,,铅；铅,n
help,,帮助；援助；有助于；促进 n.  帮助；援助；帮手；佣人；救命,v
expect,,预期；指望；盼望；要求,v
emotion,,感情；激情；情绪,n
etiquette,,礼节；礼仪,n
chinese,,中国的；中国话的 n. 中国人；中国话；中文,adj
queue,,排队 n. 行列,v
date,,日期；日子；时期；年代；约会；约会的对象；枣,n
magic,,有魔力的 n. 魔法；魔术；魔力；魅力,adj
impolite,,不礼貌的；粗鲁的,adj
dress,,给…穿衣 n. 连衣裙；衣服；服装,v
panda,,熊猫,n
reveal,,揭露；揭示；泄露；展现；显示,v
passage,,段落；章节；通道；流逝；推移,n
onion,,洋葱；洋葱类植物,n
sound,,发声；发出响声；测量…的深度；探测；听起来；似 n. 声音；声响,v
own,,自己的 v.  有；拥有,adj
drum,,鼓 v. 击鼓；打鼓,n
sausage,,香肠；腊肠,n
dozen,,一打的 n. 打；十二个,adj
translate,,翻译,v
drug,,药；药物；麻醉药；毒品,n
negative,,否定的；消极的；负的 n.  底片；负数,adj
realistic,,现实的；现实主义的；逼真的,adj
twelfth,,第十二 n.  十二分之一,num
monster,,巨大的；庞大的 n. 怪物；妖怪；巨人；巨兽；巨大的东西,adj
plain,,清晰的；明白的；相貌平平的；无姿色的；不矫饰的；朴素的 n.  平原,adj
should,,modal verb. 应当；应该 〔用于提供或征求建议〕,
only,,只；仅仅；才；不料；反而；结果却 adj.  唯一的；仅有的；最好的；独一,adv
create,,创造；创作；引起；产生,v
tag,,标签；标牌 v. 给…加上标签；给…挂上标牌,n
blow,,〔风〕吹；刮 n. 打击,v
sunny,,阳光充足的；快活的,adj
notebook,,笔记本,n
proud,,骄傲的；傲慢的；自豪的；得意的,adj
like,,喜欢；想要；希望；愿意,v
