word,phonetic,translation,part_of_speech
assign,,指派；分配；布置；指定,vt
withdraw,,收回；撤回；撤退,v
straightforward,,正直的；坦率的；易懂的；简单的,adj
elaborate,,复杂的；精心制作的 v. 详述；详细制定,adj
expert,,熟练的 n. 专家,adj
decade,,十年；十年期,n
fulfill,,履行；实现；完成；满足；使满意,vt
crowd,,聚集；挤；涌 n. 群；一批 vt. 挤；挤满,vi
congress,,代表大会；国会；议会,n
mechanical,,机械的；机械制造的；机械学的；力学的；呆板的,adj
divine,,神的；神授的；天赐的；极好的；极美的,adj
slaughter,,n&vt. 屠杀；杀戮；屠宰,
foul,,难闻的；发臭的；令人不愉快的；糟透了的；污浊的；肮脏的；下流的；辱骂性的；恶劣的；有暴风雨的；邪恶的；罪恶的 vt. 对…犯规；弄脏；弄污 n. 犯规,adj
output,,产量；输出；输出功率 vt. 输出,n
intricate,,错综复杂的；复杂精细的,adj
fatigue,,疲劳 n. 疲劳；劳累,v
agony,,痛苦；苦恼,n
contemplate,,盘算；计议；思量；对…周密考虑；注视；凝视,vt
majority,,多数；大多数,n
drag,,拖；拉；迫使；硬拉；拖着脚步走 n. 累赘；一吸；一抽,v
zinc,,锌,n
costume,,服装；服饰；戏装；成套服装,n
clamp,,夹紧；夹住；固定 n. 夹头；夹具；夹钳,vt
issue,,发行；分发；发出 n. 问题；发行；分发,v
maturity,,成熟,n
vain,,徒劳的；自负的,adj
decree,,法令；政令；判决；裁决 vt. 判决；命令,n
conservation,,保存；保护；避免浪费；守恒,n
supplement,,增补；补充；增刊；副刊 vt. 增补；补充,n
contrast,,形成对比；对比之下显出区别 n. 对比；对照；反差[kən'trɑːst] vt. 对比；对照,vi
verdict,,裁定；定论；判断性意见,n
stereo,,立体的；立体声的 n. 立体声,adj
defy,,违抗；蔑视；使成为不可能；惹；激,vt
doctrine,,教义；教条；主义,n
paragraph,,段；节,n
mediate,,调解；斡旋 vt. 经调解解决；经斡旋促成,vi
pursuit,,追求；寻求；追赶；追逐；事；嗜好；消遣,n
prophet,,先知；预言者,n
cycle,,n&v. 自行车、 摩托车；循环,
amplify,,放大；增强；扩大；详述；进一步阐述,vt
lure,,吸引；引诱；诱惑 n. 吸引力；诱惑物；诱饵；鱼饵,vt
disposal,,丢掉；销毁；处理；排列；布置,n
settlement,,解决；协议；居留地；小社区,n
whirl,,旋转；急转；发晕；变混乱 n. 旋转；回旋；混乱；一连串的事,vi
recede,,退；退去；渐渐远去；向后倾斜；缩进,vi
literature,,文学；文学作品；文献；图书资料,n
digest,,消化；领会 n. 文摘,vt
slump,,大幅度下降；暴跌；突然倒下 n. 萧条期；低潮,vi
prejudice,,偏见；成见 vt. 使有偏见；对…不利；损害,n
clearance,,净空；余隙；许可；批准；票据交换；清算；清除；清理；出空,n
customary,,习惯上的；惯常的；合乎习俗的,adj
immigrant,,移民；侨民,n
guardian,,监护人；守卫者；保护者,n
veto,,n&vt. 否决,
thorn,,刺；荆棘；带刺小灌木,n
disposition,,性情；性格；意向；倾向；排列；部署,n
corporate,,法人团体的；公司的；全体的；共同的,adj
stabilize,,稳定；稳固,v
compensate,,补偿；弥补；抵消,v
conscious,,意识到的；自觉的；神志清醒的；有意的；存心的,adj
transaction,,交易；业务,n
constant,,经常的；不断的；连续发生的；永恒的；忠实的；忠诚的 n. 常数；恒量,adj
bribe,,向…贿赂；买通 n. 贿赂；行贿物,vt
certify,,证明；证实；发证书给,vt
intermittent,,间歇的；断断续续的,adj
outrage,,义愤；愤慨；暴行；骇人听闻的事件 vt. 激起…的义愤；激怒,n
solitary,,单独的；独自的；单个的；唯一的；孤独的；隐居的,adj
diffuse,,扩散；弥漫；传播；散布 adj. 冗长的；漫无边际的；四散的；弥漫的,v
scramble,,攀登；爬；争夺；抢夺 vt. 扰乱；搞乱 n. 攀登；爬行；争夺；抢夺,vi
orchestra,,管弦乐队,n
immerse,,使浸没；使沉浸在；使专心于,vt
sufficient,,足够的；充分的,adj
marshal,,元帅；最高指挥官；总指挥；司仪；执法官；警察局长；消防队长 vt. 整理；排列；集结,n
champagne,,香槟酒,n
claim,,声称；主张；对…提出要求；索取；使失踪或死亡；需要；值得 n. 要求；认领；索赔；声称；断言,vt
widespread,,分布广泛的；普遍的,adj
antique,,古时的；古老的 n. 古物；古玩；古董,adj
communication,,通讯；交流；交际；通信工具；交通联系,n
chronic,,慢性的；久病的；长久的；不断的；积习难改的,adj
toxic,,有毒的；因中毒引起的,adj
contest,,竞赛；争夺 vt. 争夺；与…竞争；对…提出质疑；辩驳,n
author,,著作家；作者,n
lever,,杠；杠杆；途径；手段；工具 vt. 撬动；撬起,n
preserve,,保护；维持；保存；保藏；腌制,vt
establish,,建立；设立；确立；证实,vt
expansion,,扩大；扩充；扩张；膨胀,n
wrench,,猛拧；猛扭；挣脱；使扭伤 n. 痛苦；难受；猛扭；猛拉；扳手,vt
relevant,,有关的；切题的,adj
expand,,扩大；膨胀,v
gaze,,n&vi. 凝视；盯；注视,
proclaim,,宣告；宣布；声明；显示,vt
magistrate,,地方行政官；地方法官；治安官,n
retrieve,,重新得到；取回；收回；挽回；补救；检索,vi
survey,,俯瞰；眺望；全面审视；调查；测量；勘定 n. [sə'veɪ],v
jeopardize,,危及；危害,vt
spy,,当间谍；暗中监视 n. 间谍 vt. 看见；发现,vi
displace,,取代；替代；迫使…离开家园；使离开原位,vt
predominant,,占主导地位的；显著的,adj
recipe,,烹饪法；食谱；方法；秘诀；诀窍,n
ideology,,思想；思想意识,n
mental,,心理的；精神的；思想上的；精神病的；智力的,adj
decent,,像样的；过得去的；体面的；宽厚的；大方的；正派的；合乎礼仪的；得体的,adj
seam,,缝；接缝；煤层,n
investigate,,调查；研究,v
racial,,种族的；人种的,adj
illusion,,幻想；错误的观念；错觉；幻觉；假象,n
considerable,,相当大的；重要的,adj
productivity,,生产力；生产率,n
proposition,,论点；主张；建议；提案；命题,n
reserve,,保留；留存；预订 n. 储备；保留；拘谨；矜持；替补队员；后备部队；自然保护区,vt
savage,,残暴的；凶猛的；粗鲁的；未开化的；野蛮的 n. 野蛮人；粗鲁的人 vt. 乱咬；激烈抨击,adj
heap,,堆；大量,n
sympathy,,同情；一致；支持；赞同,n
consumer,,消费者；用户；消耗者,n
cripple,,跛子；伤残人 vt. 使跛；使受伤致残；严重削弱；使陷入瘫痪,n
brief,,简短的；短暂的 vt. 向…介绍基本情况；做…的提要 n. 概要；摘要,adj
console,,安慰；慰问 n. 控制台；操纵台,vt
initiative,,主动性；首创精神；主动的行动；倡议；主动权,n
recover,,重新获得；挽回；恢复,v
clockwise,,顺时针方向地,adv
embark,,上船；着手；开始工作,vi
medication,,药物治疗；药物,n
drill,,钻；打；训练 n. 钻头；操练；训练,v
friction,,不和；抵触；摩擦,n
confer,,商谈；商议 vt. 授予；赋予,vi
intelligent,,聪明的；理智的,adj
clerk,,店员；办事员；职员,n
acknowledge,,承认；承认…的权威；告知收到；确认；对…表示谢意；报偿,vt
equip,,装备；配备；使有准备,vt
deferential,,恭敬的；恭顺的,adj
manuscript,,手稿；原稿；底稿；手写本,n
luxury,,奢侈；奢侈品,n
overthrow,,推翻；打倒；使终止；摒弃 n. 推翻；终止；结束,vt
knit,,编结；编织；愈合 vt. 编结；编织；使紧密地结合；使紧凑；皱紧；皱,vi
inflict,,把…强加给；使…遭受；使…承担,vt
worthwhile,,值得花时间做的,adj
inland,,在内地；向内地 adj. 内陆的；内地的,adv
stumble,,绊脚；绊倒；跌跌撞撞地走；结结巴巴,vi
specialty,,特产；名产；特色菜；专业；专长,n
vary,,变化；有差异 vt. 改变；使多样化,vi
readily,,乐意地；欣然地；容易地；很快地；立即,adv
coherent,,条理清楚的；连贯的；一致的；协调的,adj
intercourse,,性交；交流；交往；交际,n
convenience,,方便；便利设施,n
decency,,得体；宽容；大方；正派；合乎礼仪；体面,n
falsehood,,谬误；虚假；谎言；说谎,n
discipline,,纪律；训练；惩罚；学科 vt. 训练；惩罚；处罚,n
ponder,,思索；考虑；沉思,v
objective,,客观的；无偏见的 n. 目标；目的,adj
exert,,用；尽；运用；行使,vt
scandal,,丑事；丑闻；流言蜚语；反感；愤慨,n
composite,,混合成的；综合成的 n. 合成物；复合材料,adj
hinder,,阻碍；妨碍,vt
scent,,香味；气味；臭迹；踪迹；线索；香水 vt. 嗅到；察觉,n
estimate,,估计；评价 n. 估计；评价；看法,vt
diploma,,毕业文凭；毕业证书；资格证书,n
exhibit,,显示；陈列；展览 n. 展览品,vt
brand,,商标；牌子 vt. 铭刻；打烙印于；加污名于；谴责,n
suspension,,暂停；中止；暂令停止参加；暂时剥夺；悬架；悬置机构；悬浮液；悬；挂；吊,n
alcohol,,酒精；乙醇,n
inevitable,,不可避免的；必然的,adj
deny,,否定；拒绝相信,vt
trench,,沟；沟渠,n
subtract,,减；减去；去掉,vt
recreation,,娱乐活动；消遣,n
frustration,,挫败；挫折；受挫,n
allowance,,津贴；补贴；零用钱,n
hurricane,,飓风,n
hike,,徒步旅行 n. 徒步旅行；增加；上升 vt. 提高,vi
ancient,,古代的；古老的；年老的；看上去很老的,adj
mission,,使命；任务；使团,n
cognitive,,认知的；认识能力的,adj
adopt,,收养；采用；采取；正式通过；批准,vt
expire,,期满；终止；断气；死亡,vi
smuggle,,走私；非法私运；偷运；偷带,vt
hustle,,催促；赶紧做；猛推；挤；强迫 n. 忙碌；奔忙；挤,v
oppose,,反对；反抗,vt
device,,器械；装置；设计；手段；策略,n
commentary,,实况报道；解说词；评论；评论文章,n
sue,,控告；起诉；要求；请求,v
conservative,,保守的；守旧的；不时兴的；传统的 n. 保守的人,adj
belly,,肚子；腹部,n
access,,接近；通道；入口；接近的机会 vt. 存取,n
conference,,会议；讨论会；讨论；商谈,n
primitive,,原始的；早期的；简单的；粗糙的 n. 原人；原始事物,adj
knob,,球形把手；球形柄；旋钮；小块,n
advisable,,可取的；适当的,adj
overcome,,战胜；克服；压倒；使受不了,vt
cabin,,小屋；船舱；机舱,n
recite,,背诵；朗诵；列举；一一说出,v
oppress,,压迫；压制；使沉重；使烦恼,vt
current,,当前的；通用的；流行的；流传的 n. 潮流；电流；趋势；倾向,adj
heel,,脚后跟；踵；后跟,n
gloom,,昏暗；阴暗；忧郁；沮丧,n
adore,,崇拜；敬慕；爱慕；热爱；非常喜欢,vt
persist,,坚持；持续,vi
caution,,小心；谨慎；注意；警告 vt. 警告；劝…小心,n
offensive,,冒犯的；无礼的；使人不快的；进攻的；攻击性的 n. 进攻；攻势,adj
texture,,质地；结构,n
closet,,私下的；隐蔽的 n. 橱；壁橱 vt. 把…引进密室会谈,adj
speculate,,推测；推断；投机；做投机买卖,v
dismantle,,拆开；拆卸,vt
monster,,大的；庞大的 n. 怪物；极其残酷的人；巨人；巨兽；巨大的东西,adj
bud,,发芽；萌芽 n. 花蕾；叶芽,vi
confirm,,证实；肯定；确认；批准,vt
bug,,虫子；小病；故障；缺陷；窃听器 vt. 烦扰；纠缠；在…装窃听器,n
prescient,,预知的；预见的,adj
acquaint,,使认识；使了解；使熟悉,vt
elastic,,有弹性的；灵活的 n. 松紧带,adj
consequent,,作为结果的；随之发生的,adj
vast,,巨大的；大量的；浩瀚的,adj
intervene,,干涉；干预；干扰；阻挠,vi
symbol,,象征；符号；标志,n
ignite,,着火 vt. 点燃；引发,vi
commercial,,商业的；商务的；商品化的；商业性的,adj
revelation,,被提示的真相；新发现；揭示；透露；显示,n
available,,现成可使用的；通用的；可取的；联系的；可得到的,adj
innumerable,,无数的；数不清的,adj
advocate,,拥护；提倡；主张 n. 拥护者；提倡者；辩护者；律师,vt
confine,,限制；使局限；使不外出；禁闭,vt
quest,,寻找；搜索；追求,n
frequency,,屡次；次数；频率；经常发生,n
elicit,,诱出；探出,vt
relegate,,使降位；使降级；把…委托给,vt
trivial,,琐碎的；不重要的,adj
burial,,葬；掩埋；葬礼,n
luggage,,行李,n
drawback,,缺点；欠缺；不利条件,n
longevity,,长寿；寿命,n
military,,军事的；军用的 n. 军队；武装力量,adj
dynamic,,动力的；动力学的；动态的；有活力的；有生气的,adj
wardrobe,,衣柜；全部衣物,n
reluctant,,不情愿的；勉强的,adj
conscientious,,认真的；勤勤恳恳的,adj
passion,,激情；热情；酷爱,n
generate,,发生；引起；生殖,vt
extreme,,极度的；最后的 n. 极端；过分,adj
tuck,,把边塞到下面；把…夹入；把…藏入 n. 褶；裥,vt
authoritative,,有权威性的；可信的；专断的；命令式的,adj
athlete,,运动员；体育家,n
upright,,挺直着；竖立着 adj. 垂直的；正直的；诚实的,adv
extract,,取出；抽出；采掘；提炼；榨取；获得；索取；摘录['3kstrækt] n. 摘录；选段；提出物；精；汁,vt
obscure,,不著名的；不重要的；费解的；模糊不清的 vt. 使变糊；掩盖,adj
dismay,,失望；气馁；惊恐 vt. 使失望；使气馁；使惊恐,n
expend,,花费；消费；消耗,vt
forge,,打制；锻造；伪造,vt
demonstrate,,说明；论证；表露,vt
region,,地区；地带；区域；范围；幅度,n
deceive,,行骗 vt. 欺骗；蒙蔽,vi
preview,,预映；预演；预告,n
ingenious,,设计独特的；别致的；巧妙的；灵巧的；善于创造发明的,adj
questionnaire,,问卷；征求意见表,n
breakthrough,,突破；突破性进展；重要的新发现,n
snack,,快餐；小吃；点心,n
yoke,,牛轭；束缚；枷锁 vt. 结合；联结,n
destination,,目的地；终点；目标,n
throne,,御座；宝座；王位；王权,n
privacy,,个人自由；隐私；私生活；私事,n
reciprocal,,相互的；互惠的,adj
vertical,,垂直的；竖式的,adj
inventory,,详细目录；存货清单,n
vivid,,鲜艳的；生动的；栩栩如生的,adj
flush,,发红 adj. 齐平的；同高的,vi
heir,,继承人,n
screw,,螺丝 vt. 用螺钉固定；拧；拧紧,n
kit,,成套工具；成套用品；配套元件 vt. 装备,n
virtue,,善；美德；优点；长处,n
emphasize,,强调；着重,vt
turnover,,营业额；成交量；人员调整；人员更替率,n
mortal,,终有一死的；致命的；你死我活的；不共戴天的 n. 凡人；人类,adj
coverage,,新闻报道；覆盖范围,n
figure,,出现；合乎情理 n. 数字；人物；算术；体型；风姿；轮廓；画像；塑像；图；图形 vt. 计算；认为；猜想,vi
brutal,,野兽般的；残忍的；无情的；冷酷的；难以忍受的,adj
slight,,轻微的；微小的 v. 侮慢；轻视；冷落,adj
ore,,矿；矿石,n
corrupt,,堕落的；腐败的；贪赃舞弊的 vt. 腐蚀；使堕落,adj
preclude,,排除；阻止；妨碍,vt
previous,,先的；前的；以前的,adj
regime,,政治制度；政权,n
transmit,,传送；传递；传染；播送；发射,vt
commemorate,,纪念；庆祝,vt
argue,,争论；争辩；辩论 vt. 主张；说服,vi
