word,phonetic,translation,part_of_speech
import,,输入；进口 n. 输入；进口；进口商品；意义；重要性,vt
occupy,,占领；占；占有,vt
submit,,屈从；听从；服从 vt. 呈送；提交；主张；建议；使服从；使降服,vi
mood,,心情；情绪；语气,n
boom,,激增；繁荣；迅速发展；发出隆隆声 n. 激增；繁荣；迅速发展；隆隆声；嗡嗡声,vi
absence,,缺席；不在；缺席的时间；外出期；缺乏；不存在,n
attract,,吸引；引起…注意,vt
edition,,版；版本；版次,n
simplicity,,简单；简易；朴素,n
cautious,,十分小心的；谨慎的,adj
disappear,,不见；失踪；消失,vi
summit,,最高点；峰顶；最高级会议,n
recession,,衰退；衰退期,n
conclusion,,结论；推论；结尾；缔结；议定,n
typist,,打字员,n
durable,,耐久的；耐用的,adj
negative,,否定的；消极的；负的；阴性的 n. 负片；底片；负数,adj
impose,,利用；占便宜；欺骗 vt. 把…强加于；征,vi
ally,,结盟；联合 n. 同盟国；同盟者；支持者,v
statement,,陈述；声明；结算单；报表,n
hence,,因此；所以；今后,adv
memorial,,纪念的；悼念的 n. 纪念碑；纪念堂；纪念仪式,adj
factor,,因素；因子；系数,n
boot,,靴子；长筒靴；行李箱；解雇,n
pinch,,捏；拧 n. 撮；微量,vt
delivery,,投递；交付；分娩；讲话方式；投递的邮件,n
rack,,挂架；搁架 vt. 使痛苦；折磨；尽力使用,n
election,,选举；选择权；当选,n
conquer,,征服；战胜；破除；克服,vt
learned,,有学问的；学术上的,adj
substance,,物质；实质；大意；要旨；根据；理由,n
frown,,n&vi. 皱眉；蹙额,
bond,,黏合；结合 n. 联结；联系；公债；契约；合同,v
target,,目标 vt. 把…作为目标；瞄准,n
wax,,蜡；蜂蜡 vt. 给…上蜡,n
grind,,磨；磨快,v
urban,,城市的；都市的；住在都市的,adj
furthermore,,而且；此外,adv
guidance,,引导；指导；领导,n
risk,,危险；风险；引起危险的事物 vt. 冒…的危险；使遭受危险,n
flame,,火焰；光辉；热情,n
container,,容器；集装箱,n
leader,,领袖；领导人；首领,n
delicate,,纤细的；易碎的；微妙的；精美的,adj
discard,,丢弃；抛弃；遗弃,vt
fancy,,昂贵的；别致的 n. 想象力；设想；爱好 vt. 喜欢；想象；猜想,adj
rebel,,反叛；造反；反对；不服从 n. 反叛分子；反对者,vi
bounce,,弹起；反弹；颠簸 n. 弹；反弹,v
usage,,使用；对待；惯用法,n
tissue,,组织；薄绢；薄纸；手巾纸,n
experimental,,实验的；试验的,adj
loosen,,解开；放松；松弛,vt
rent,,租借；租用；出租；出借 n. 租金；出租,v
nearby,,在附近 adj. 附近的,adv
carpenter,,木工；木匠,n
cart,,运货马车,n
modest,,谦虚的；适中的；羞怯的,adj
cast,,投；扔；抛；浇铸 n. 演员表；全体演员；石膏绷带；铸型；铸件；投；抛,vt
anxious,,忧虑的；令人焦急的；渴望的,adj
hatred,,憎恶；憎恨；仇恨,n
crush,,压碎；碾碎；摧毁；压垮,vt
largely,,大部分；大量地,adv
slice,,薄片；切片；部分 vt. 切；削,n
frost,,结霜 n. 冰冻；严寒；霜,v
electron,,电子,n
incline,,倾斜；弯；倾向于 n. 斜坡,v
truly,,真正地；忠实地,adv
cash,,现金；现款 vt. 把…兑现,n
counsel,,律师；法律顾问；忠告；劝告 vt. 劝告；提议,n
item,,条；条款；一条,n
gene,,基因,n
liver,,肝,n
suicide,,n&v. 自杀,
violet,,紫色的 n. 紫罗兰,adj
hollow,,空的；空洞的；沉闷的；虚伪的,adj
trunk,,树干；大衣箱；皮箱；汽车后备箱；象鼻,n
saving,,节省；节约；储蓄金；存款,n
rely,,依靠；依赖；信赖；指望,vi
hospitalize,,就医,vt
slide,,滑；悄悄地移动 n. 滑动；滑道；滑面；幻灯片,v
utilize,,利用,vt
sticky,,黏性的；胶黏的；湿热的,adj
prevail,,流行；盛行,vi
waist,,腰；腰部,n
excessive,,过多的；极度的,adj
flesh,,肉；肌肉；肉体,n
jungle,,丛林；密林；莽丛；乱七八糟的一堆,n
portion,,一部分；一份 vt. 分配；把…分给,n
settle,,安排；安放；调停；支付；核算；安家；飞落；停留；安定,v
pattern,,型；式样；模型 vt. 仿制；使照…样子,n
harsh,,严厉的；粗糙的,adj
connexion,,connection的英式拼法,n
vehicle,,车辆；机动车；传播媒介；工具；手段,n
scrape,,刮；擦 n. 刮；擦；刮擦声,v
hardship,,艰难；困苦,n
confuse,,使困惑；把…弄糊涂；混淆；把…混同；混乱；搞乱,vt
cushion,,垫子；坐垫；靠垫,n
scold,,责骂；训斥,v
glorious,,光荣的；壮丽的；令人愉快的,adj
civilize,,使文明；使开化；教育,vt
physician,,内科医生,n
architecture,,建筑学；建筑式样；建筑风格,n
stress,,压力；强调；重要性；应力；重音 vt. 强调；着重；重读,n
grip,,握紧；抓牢；吸引住 n. 紧握,v
explore,,探险；探索；仔细查阅；探究,vt
display,,陈列；展览；显示,vt
electricity,,电,n
climate,,气候；风土；地带；风气；气氛,n
conductor,,售票员；列车长；指挥；导体,n
bore,,使厌烦；钻；挖 n. 令人讨厌的人,vt
crust,,面包皮；硬外皮；外壳；地壳,n
disorder,,混乱；杂乱；骚乱,n
criticize,,批评；评论；非难,vt
organization,,组织；团体；机构,n
rage,,狂吹；汹涌；激烈进行；发怒；发火 n. 狂怒；盛怒；风靡一时的事物；时尚,vi
width,,宽阔；广阔；宽度,n
dairy,,乳制品的 n. 牛奶场；乳制品,adj
board,,搭伙；膳宿 n. 板；牌子；木板；纸板；委员会；董事会；伙食 vt. 上,vi
economic,,经济的；经济学的 n. 经济学；经济状况,adj
stuff,,材料；东西 vt. 装；填；塞；让…吃饱,n
arrest,,逮捕；拘留；停止；阻止；吸引 n. 逮捕；拘留；扣留,vt
widow,,寡妇,n
distinction,,差别；不同；区分,n
mature,,成熟的；成年人的；深思熟虑的；到期的；应支付的 vt. 使成熟,adj
navy,,海军,n
fee,,费；酬金；赏金,n
section,,部分；章节；部门；科；截面；剖面,n
influence,,影响；作用；影响力；势力；产生影响力的人 vt. 影响,n
whip,,鞭笞；猛地移动；搅打成糊状 n. 鞭子,vt
protocol,,礼仪；礼节；草案；议定书,n
whale,,鲸,n
provoke,,对…挑衅；激怒；激起；引起,vt
threaten,,威胁；恐吓；预示快要来临；是…的征兆；构成威胁；可能发生,v
talent,,天才；才能；人才,n
percentage,,百分比；百分率,n
negotiate,,洽谈；协商；顺利通过；成功越过；协商；谈判,v
strain,,扭伤；拉伤；尽力；拉紧 n. 拉紧；过劳；极度紧张；张力；扭伤；拉伤；旋律；品种；家系；气质；个性特点,v
hunt,,打猎；搜寻；驱逐,v
violin,,小提琴,n
remonstrate,,抗议,v
package,,包裹；包装；一揽子交易 vt. 把…打包；包装,n
visible,,可见的；看得见的；有形的,adj
crisis,,危机；存亡之际；关键阶段,n
rail,,责骂；抱怨 n. 栏杆；横杆；铁轨；轨道；铁路,vi
survival,,幸存；幸存者；残存物,n
germ,,微生物；细菌；幼芽,n
inner,,内部的；内心的,adj
market,,市场；股市；行情；销路,n
keen,,热心的；激烈的；敏锐的；敏捷的,adj
glimpse,,看一眼；一瞥 vt. 瞥见 n. 一瞥；一看,vi
detective,,侦探；私人侦探,n
transfer,,搬；转移；调动；转学；转让；过户；乘车；转乘,v
footstep,,脚步；脚步声；足迹,n
veteran,,老兵；老手,n
indifferent,,冷漠的；不积极的；一般的；平平的,adj
outside,,外部的 prep. 在…的外面；向…的外面；除…以外 n. 外部；外表,adj
nerve,,神经；勇敢；胆量,n
affection,,感情；爱；爱慕,n
eagle,,鹰,n
cruise,,航游；巡航；缓慢巡行 n. 航游；游弋,vi
elementary,,基本的；初级的,adj
topic,,题目；论题；话题,n
solemn,,庄严的；隆重的；严肃的,adj
perceive,,感知；感觉；察觉；认识到；意识到；理解,vt
omit,,省略；遗漏,vt
embarrass,,使窘迫；使为难,vt
option,,选择；选择权；选择自由；选择的事物或人；选课,n
erroneous,,错误的；不正确的,adj
raid,,n&vt. 袭击；突入查抄；突入搜捕；劫掠,
politics,,政治；政治学；政纲；政见,n
acute,,严重的；急性的；灵敏的；敏锐的；精明的,adj
limitation,,限制；限度；局限,n
sponsor,,发起者 vt. 发起；资助；赞助；支持,n
kindergarten,,幼儿园,n
unexpected,,想不到的；意外的,adj
crucial,,至关重要的；决定性的,adj
contribute,,捐献；捐款；投稿,v
faith,,信任；信心；信仰；信条；忠诚,n
generator,,发电机；发生器,n
insert,,插入；嵌入；登载,vt
remark,,说；评论说 n. 话语；谈论；评论,vt
forbid,,禁止；不许；阻止,vt
microscope,,显微镜,n
necessarily,,必要地；必然,adv
highlight,,强调；突出；使显著 n. 最精彩的部分；最重要的事件,vt
candidate,,候选人；投考者；申请求职者,n
billion,,十亿,num
parallel,,平行的；类似的；并列的；并联的 n. 可相比拟的事物；相似处；平行线；平行面；纬线 vt. 与…平行；与…相似；与…相当；比得上,adj
reject,,拒绝；拒纳；退回 n. 次品,vt
patient,,忍耐的；有耐心的 n. 病人,adj
cashier,,出纳,n
sheer,,垂直地；陡峭地 vi. 急转向；偏离 adj. 完全的；十足的；陡峭的；垂直的；极薄的；透明的,adv
miracle,,奇迹；令人惊奇的人,n
profit,,受益 n. 益处；利润；收益 vt. 有益于；有利于,vi
original,,最初的；新颖的；原版的 n. 原件；原作,adj
wit,,风趣；妙语；智力；才智；智能,n
handful,,一把；少数；一小撮,n
assignment,,任务；指定的作业；分配；指派,n
nylon,,尼龙,n
yawn,,打呵欠 n. 呵欠,vi
electric,,电的；电动的,adj
terminal,,晚期的；不治的；末端的；终点的；极限的 n. 终点；终端；接线端,adj
kingdom,,王国；领域；界,n
differ,,不同；相异；发生分歧,vi
various,,各种各样的；不同的,adj
latter,,后者的；后一半的,adj
depression,,抑郁；沮丧；不景气；萧条；洼地；凹陷,n
reduction,,减少；缩小；下降；降低,n
extent,,广度；范围；程度,n
equivalent,,相等的；等量的 n. 相等物；等价物,adj
gaol,,监禁 n. 监狱,vt
conversely,,相反,adv
sauce,,调味汁；作料,n
ban,,取缔；查禁；禁止 n. 禁止；禁令,vt
fascinate,,有吸引力；迷人 vt. 迷住；强烈吸引,vi
suffer,,遭受；忍受；容许；受痛苦；受损,v
diplomatic,,外交的；从事外交的；策略的；有手腕的,adj
bat,,蝙蝠；球棒；球拍,n
neighbourhood,,四邻；附近；接近,n
draft,,草稿；汇票；征兵；通风 vt. 起草；征募,n
complex,,由许多部分组成的；复合的；复杂的；难懂的,adj
rank,,给…评定等级；列入；占特定等级 n. 军衔；职衔；地位；社会阶层；排；行列,v
assumption,,假定；臆断；担任；承担,n
pension,,养老金；抚恤金 vt. 发给…养老金,n
giant,,巨大的 n. 巨人；巨物；才智超群的人,adj
fluid,,流动的 n. 流体；液体,adj
bay,,湾；分隔间,n
outlet,,出口；出路；发泄途径,n
neglect,,疏于照料；疏忽 n. 疏忽,v
addition,,加；加法；附加物,n
gang,,聚集；结成一伙 n. 一帮；一伙,vi
shrink,,起皱；收缩；退缩；畏缩,v
ancestor,,祖宗；祖先；原型；先驱,n
textile,,纺织的 n. 纺织品；纺织业,adj
former,,在前的 n. 前者,adj
panic,,恐慌；惊慌失措 n. 恐慌；惊慌；慌乱,v
extend,,延长；扩大；提供；给予；伸展；达到,v
fold,,折叠；合拢 n. 褶；折叠的部分,v
plastic,,塑料的；可塑的 n. 塑料；塑料制品；信用卡,adj
globe,,地球；世界；地球仪；球体,n
chemical,,化学的 n. 化学制品,adj
interpretation,,解释；口译；艺术处理,n
ax,,斧子,n
intermediate,,中间的；中级的,adj
folk,,人们；家属；亲属；大伙儿；各位,n
consideration,,考虑；思考；要考虑的事；体贴；关心,n
competitive,,竞争的；比赛的；好竞争的；求胜心切的；有竞争力的,adj
enquiry,,询问,n
applause,,鼓掌；掌声,n
frank,,坦白的；直率的,adj
abuse,,滥用；虐待；伤害；辱骂；毁谤 n. 滥用；虐待；伤害；辱骂；毁谤,vt
prove,,证实；证明；结果是,v
scheme,,密谋；策划 n. 计划；方案；阴谋,v
affect,,影响；感动,vt
deaf,,聋的；不愿听的,adj
admire,,钦佩；羡慕；赞赏；称赞；夸奖,vt
consequently,,因此；因而；所以,adv
virus,,病毒；病毒性疾病；病毒病,n
drain,,排去；放水 n. 耗竭；排水沟；排水管,v
isolate,,使隔离；使孤立,vt
sailor,,水手；海员,n
amuse,,逗…乐；给…娱乐,vt
inward,,向内 adj. 里面的；内心的,adv
responsibility,,责任；责任心；职责；义务,n
enquire,,询问,v
civil,,公民的；文职的；民用的；民事的；民法的；文明的,adj
popularity,,普及；流行；声望,n
subsequent,,随后的；后来的,adj
indicate,,标示；表示；表明,vt
scarcely,,几乎不；简直不；决不；刚刚；才,adv
panel,,专门小组；面；板；控制板；仪表盘,n
outstanding,,突出的；杰出的；未解决的；未偿付的,adj
charge,,索价；控告；充电；充满；向前冲 n. 费用；管理；控告；指责；电荷；充电,v
sew,,缝制；缝纫,v
oval,,椭圆形的 n. 椭圆形,adj
column,,柱；支柱；圆柱；纵队；栏；专栏,n
procedure,,程序；手续；步骤,n
sample,,样品；试样；样本 vt. 从…抽样；品尝；体验,n
integrate,,成为一体；合并,v
survivor,,生还者；残存物,n
applicant,,申请人,n
tropical,,热带的；炎热的,adj
partner,,做…的搭档 n. 伙伴；合伙人；搭档；配偶,vi
plunge,,n&v. 纵身投入；猛冲；猛跌,
diagnose,,诊断,vt
somewhat,,有点儿 pron. 一点儿,adv
earnest,,认真的；诚恳的,adj
spider,,蜘蛛,n
interview,,n&vt. 接见；会见；面谈；面试；采访,
essential,,必要的；本质的 n. 要素；必需品,adj
clarify,,澄清；阐明,vt
furnace,,炉子；熔炉；鼓风炉,n
ditch,,沟；沟渠；渠道,n
deck,,甲板；舱面；层面,n
scare,,吓；使害怕；受惊吓；感到害怕 n. 惊恐；恐慌,v
thunder,,打雷；轰隆响；大声喊；吼 n. 雷；雷声；擂鼓般的响声；轰隆声,vi
observe,,注意到；观察；评说；遵守,vt
humorous,,幽默的；诙谐的,adj
furnish,,供应；提供；装备,vt
bet,,打赌；敢说；确信 n. 打赌；赌金；赌注,vt
contact,,接触；联系；交往 vt. 与…接触；与…取得联系,n
rare,,稀有的；冷僻的；珍奇的；出类拔萃的；稀薄的；煎得嫩的,adj
discharge,,释放；排出；卸货 n. 释放；放电,v
exclude,,把…排除在外,vt
scary,,引起惊慌的,adj
criticism,,批评；批判；评论；评论文章,n
utmost,,最远的 n. 极限,adj
image,,像；形象；映像；形象的描述,n
consultancy,,咨询公司,n
ribbon,,缎带；丝带；色带,n
garbage,,垃圾；废物；废话；无用的资料,n
